"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Lower-middle-income","Samoa","Both sexes","64","64.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Lower-middle-income","Turkmenistan","Both sexes","62","62.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Lower-middle-income","Turkmenistan","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Lower-middle-income","Ukraine","Both sexes","68","68.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Upper-middle-income","Bulgaria","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Upper-middle-income","Botswana","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Upper-middle-income","Botswana","Both sexes","62","62.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Upper-middle-income","Fiji","Both sexes","68","68.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Grenada","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Upper-middle-income","Lebanon","Both sexes","67","67.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","Upper-middle-income","Lebanon","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Upper-middle-income","Lithuania","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Upper-middle-income","Latvia","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Mexico","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Upper-middle-income","Montenegro","Both sexes","75","75.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Upper-middle-income","Montenegro","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Upper-middle-income","Mauritius","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Upper-middle-income","Mauritius","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Peru","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Peru","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Upper-middle-income","Palau","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Upper-middle-income","Russian Federation","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Upper-middle-income","Serbia","Both sexes","75","75.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Upper-middle-income","Tuvalu","Both sexes","64","64.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Venezuela (Bolivarian Republic of)","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Upper-middle-income","South Africa","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Low-income","Afghanistan","Both sexes","45","45.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Lower-middle-income","Angola","Both sexes","39","39.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Lower-middle-income","Angola","Both sexes","44","44.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Andorra","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","High-income","Antigua and Barbuda","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","High-income","Australia","Both sexes","73","73.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Belgium","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Benin","Both sexes","50","50.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","High-income","Bahamas","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","Belize","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","Bolivia (Plurinational State of)","Both sexes","55","55.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Lower-middle-income","Bolivia (Plurinational State of)","Both sexes","59","59.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","South-East Asia","Lower-middle-income","Bhutan","Both sexes","59","59.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Upper-middle-income","Botswana","Both sexes","53","53.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","High-income","Canada","Both sexes","72","72.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Lower-middle-income","Cabo Verde","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Czech Republic","Both sexes","69","69.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Upper-middle-income","Algeria","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Lower-middle-income","Ecuador","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Estonia","Both sexes","67","67.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Finland","Both sexes","69","69.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","France","Both sexes","72","72.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Upper-middle-income","Gabon","Both sexes","50","50.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Upper-middle-income","Gabon","Both sexes","54","54.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","United Kingdom of Great Britain and Northern Ireland","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Guinea","Both sexes","49","49.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Greece","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","Guatemala","Both sexes","59","59.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Lower-middle-income","Guyana","Both sexes","55","55.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Ireland","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Israel","Both sexes","72","72.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Jordan","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Low-income","Kyrgyzstan","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","High-income","Republic of Korea","Both sexes","73","73.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Upper-middle-income","Lebanon","Both sexes","69","69.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Upper-middle-income","Saint Lucia","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Upper-middle-income","Lithuania","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Morocco","Both sexes","58","58.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Monaco","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Lower-middle-income","Marshall Islands","Both sexes","59","59.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Mongolia","Both sexes","55","55.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Mauritania","Both sexes","51","51.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Malawi","Both sexes","50","50.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Lower-middle-income","Papua New Guinea","Both sexes","53","53.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","South-East Asia","Low-income","Democratic People's Republic of Korea","Both sexes","58","58.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Lower-middle-income","Paraguay","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","High-income","Saudi Arabia","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","High-income","Singapore","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Solomon Islands","Both sexes","56","56.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Low-income","Somalia","Both sexes","45","45.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Upper-middle-income","Serbia","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Low-income","South Sudan","Both sexes","42","42.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Slovenia","Both sexes","67","67.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Lower-middle-income","Swaziland","Both sexes","46","46.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","South-East Asia","Lower-middle-income","Thailand","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Upper-middle-income","Turkey","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Upper-middle-income","Tuvalu","Both sexes","55","55.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","United Republic of Tanzania","Both sexes","52","52.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","High-income","United States of America","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Upper-middle-income","South Africa","Both sexes","51","51.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Zimbabwe","Both sexes","49","49.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Solomon Islands","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Lower-middle-income","Syrian Arab Republic","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","South-East Asia","Lower-middle-income","Thailand","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","2000","South-East Asia","Lower-middle-income","Thailand","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Lower-middle-income","Tunisia","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Tunisia","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Lower-middle-income","Ukraine","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Argentina","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Upper-middle-income","Belarus","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Brazil","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Chile","Both sexes","80","80.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Colombia","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Colombia","Both sexes","79","79.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Costa Rica","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Costa Rica","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Dominican Republic","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Upper-middle-income","Kazakhstan","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","Upper-middle-income","Libya","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Upper-middle-income","Montenegro","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","Upper-middle-income","Palau","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Suriname","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Uruguay","Both sexes","77","77.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Lower-middle-income","Albania","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Upper-middle-income","Argentina","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Lower-middle-income","Armenia","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","High-income","Antigua and Barbuda","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Upper-middle-income","Bulgaria","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","High-income","Bahrain","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","High-income","Bahrain","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Upper-middle-income","Brazil","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","South-East Asia","Lower-middle-income","Bhutan","Both sexes","52","52.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Upper-middle-income","Botswana","Both sexes","41","41.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Central African Republic","Both sexes","43","43.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Upper-middle-income","Chile","Both sexes","68","68.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Democratic Republic of the Congo","Both sexes","44","44.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Lower-middle-income","Congo","Both sexes","50","50.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","High-income","Cook Islands","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Upper-middle-income","Costa Rica","Both sexes","67","67.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Germany","Both sexes","69","69.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Estonia","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","France","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Lower-middle-income","Micronesia (Federated States of)","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","United Kingdom of Great Britain and Northern Ireland","Both sexes","69","69.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Lower-middle-income","Georgia","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Lower-middle-income","Georgia","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","Honduras","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Low-income","Haiti","Both sexes","52","52.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","South-East Asia","Lower-middle-income","India","Both sexes","57","57.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Lower-middle-income","Iraq","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Italy","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Italy","Both sexes","73","73.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Upper-middle-income","Jamaica","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Upper-middle-income","Kazakhstan","Both sexes","56","56.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Liberia","Both sexes","43","43.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Upper-middle-income","Libya","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Lower-middle-income","Lesotho","Both sexes","42","42.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Lower-middle-income","Lesotho","Both sexes","43","43.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Upper-middle-income","Lithuania","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Madagascar","Both sexes","49","49.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Madagascar","Both sexes","55","55.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Upper-middle-income","The former Yugoslav republic of Macedonia","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Mozambique","Both sexes","41","41.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Malawi","Both sexes","38","38.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Lower-middle-income","Nigeria","Both sexes","41","41.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","Nicaragua","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Low-income","Niue","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Lower-middle-income","Philippines","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Portugal","Both sexes","68","68.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","Paraguay","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Upper-middle-income","Romania","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Upper-middle-income","Russian Federation","Both sexes","58","58.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Rwanda","Both sexes","40","40.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Rwanda","Both sexes","55","55.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","High-income","Saudi Arabia","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","El Salvador","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","San Marino","Both sexes","73","73.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Low-income","South Sudan","Both sexes","48","48.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Lower-middle-income","Sao Tome and Principe","Both sexes","57","57.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Lower-middle-income","Swaziland","Both sexes","41","41.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Upper-middle-income","Seychelles","Both sexes","67","67.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","South-East Asia","Lower-middle-income","Timor-Leste","Both sexes","50","50.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","South-East Asia","Lower-middle-income","Timor-Leste","Both sexes","57","57.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","High-income","Trinidad and Tobago","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Upper-middle-income","Turkey","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","United Republic of Tanzania","Both sexes","43","43.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Uganda","Both sexes","49","49.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Upper-middle-income","Uruguay","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Low-income","Viet Nam","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Low-income","Yemen","Both sexes","51","51.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Zambia","Both sexes","49","49.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Tonga","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","Lower-middle-income","Tonga","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Upper-middle-income","Bosnia and Herzegovina","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Upper-middle-income","Belarus","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Brazil","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Cuba","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Upper-middle-income","Algeria","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Upper-middle-income","Fiji","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Grenada","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Jamaica","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Saint Lucia","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Mexico","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Upper-middle-income","The former Yugoslav republic of Macedonia","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Upper-middle-income","Malaysia","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Upper-middle-income","Namibia","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Upper-middle-income","Namibia","Both sexes","67","67.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Panama","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Upper-middle-income","Poland","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Upper-middle-income","Poland","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Upper-middle-income","Romania","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Upper-middle-income","Seychelles","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Upper-middle-income","Turkey","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Saint Vincent and the Grenadines","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Venezuela (Bolivarian Republic of)","Both sexes","72","72.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","High-income","United Arab Emirates","Both sexes","67","67.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Lower-middle-income","Armenia","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Austria","Both sexes","69","69.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Lower-middle-income","Azerbaijan","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Belgium","Both sexes","69","69.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Benin","Both sexes","46","46.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","High-income","Bahamas","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Upper-middle-income","Belarus","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","High-income","Barbados","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","High-income","Barbados","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","High-income","Brunei Darussalam","Both sexes","68","68.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Lower-middle-income","China","Both sexes","68","68.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Cyprus","Both sexes","74","74.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Germany","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Lower-middle-income","Djibouti","Both sexes","52","52.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Denmark","Both sexes","68","68.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Upper-middle-income","Dominican Republic","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Upper-middle-income","Algeria","Both sexes","62","62.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","Ecuador","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Egypt","Both sexes","59","59.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Ethiopia","Both sexes","55","55.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Finland","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Gambia","Both sexes","48","48.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","High-income","Equatorial Guinea","Both sexes","47","47.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Upper-middle-income","Grenada","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Croatia","Both sexes","68","68.00000","","",""
