"Percentage of students in primary education who are female (%)","Mali","2012",45.94913,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","1999",47.53503,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2000",48.1885,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2001",48.33613,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2002",48.38941,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2003",48.66069,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2004",48.36907,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2005",47.02654,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2007",48.25465,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2008",47.38604,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2009",47.78322,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2010",47.66193,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2011",48.70912,
"Percentage of students in primary education who are female (%)","Saint Vincent and the Grenadines","2012",48.49033,
"Percentage of students in primary education who are female (%)","Developed countries","1999",48.85075,
"Percentage of students in primary education who are female (%)","Developed countries","2000",48.53488,
"Percentage of students in primary education who are female (%)","Developed countries","2001",48.65054,
"Percentage of students in primary education who are female (%)","Developed countries","2002",48.71833,
"Percentage of students in primary education who are female (%)","Developed countries","2003",48.68617,
"Percentage of students in primary education who are female (%)","Developed countries","2004",48.62671,
"Percentage of students in primary education who are female (%)","Developed countries","2005",48.57428,
"Percentage of students in primary education who are female (%)","Developed countries","2006",48.75318,
"Percentage of students in primary education who are female (%)","Developed countries","2007",48.66827,
"Percentage of students in primary education who are female (%)","Developed countries","2008",48.70865,
"Percentage of students in primary education who are female (%)","Developed countries","2009",48.7472,
"Percentage of students in primary education who are female (%)","Developed countries","2010",48.64025,
"Percentage of students in primary education who are female (%)","Developed countries","2011",48.77908,
"Percentage of students in primary education who are female (%)","Developed countries","2012",48.63874,
"Percentage of students in primary education who are female (%)","Samoa","1999",47.64992,
"Percentage of students in primary education who are female (%)","Samoa","2000",48.09106,
"Percentage of students in primary education who are female (%)","Samoa","2001",48.11834,
"Percentage of students in primary education who are female (%)","Samoa","2002",47.96594,
"Percentage of students in primary education who are female (%)","Samoa","2003",47.84443,
"Percentage of students in primary education who are female (%)","Samoa","2004",47.96472,
"Percentage of students in primary education who are female (%)","Samoa","2005",47.88464,
"Percentage of students in primary education who are female (%)","Samoa","2006",47.80115,
"Percentage of students in primary education who are female (%)","Samoa","2007",47.95482,
"Percentage of students in primary education who are female (%)","Samoa","2009",47.51374,
"Percentage of students in primary education who are female (%)","Samoa","2010",48.11636,
"Percentage of students in primary education who are female (%)","Samoa","2011",48.58339,
"Percentage of students in primary education who are female (%)","Samoa","2012",48.50514,
"Percentage of students in primary education who are female (%)","Asia","1999",46.09285,‡
"Percentage of students in primary education who are female (%)","Asia","2000",46.14827,‡
"Percentage of students in primary education who are female (%)","Asia","2001",46.22697,
"Percentage of students in primary education who are female (%)","Asia","2002",46.24463,
"Percentage of students in primary education who are female (%)","Asia","2003",47.02393,
"Percentage of students in primary education who are female (%)","Asia","2004",46.92797,‡
"Percentage of students in primary education who are female (%)","Asia","2005",47.00627,‡
"Percentage of students in primary education who are female (%)","Asia","2006",47.04426,
"Percentage of students in primary education who are female (%)","Asia","2007",47.06171,
"Percentage of students in primary education who are female (%)","Asia","2008",47.28905,
"Percentage of students in primary education who are female (%)","Asia","2009",47.36573,
"Percentage of students in primary education who are female (%)","Asia","2010",47.42195,
"Percentage of students in primary education who are female (%)","Asia","2011",47.51183,
"Percentage of students in primary education who are female (%)","Asia","2012",47.47313,‡
"Percentage of students in primary education who are female (%)","Zambia","1999",47.79377,
"Percentage of students in primary education who are female (%)","Zambia","2000",48.07863,
"Percentage of students in primary education who are female (%)","Zambia","2001",48.17922,
"Percentage of students in primary education who are female (%)","Zambia","2002",48.076,
"Percentage of students in primary education who are female (%)","Zambia","2004",48.66727,
"Percentage of students in primary education who are female (%)","Zambia","2005",48.67011,
"Percentage of students in primary education who are female (%)","Zambia","2006",49.33719,
"Percentage of students in primary education who are female (%)","Zambia","2007",49.05,
"Percentage of students in primary education who are female (%)","Zambia","2008",49.25295,
"Percentage of students in primary education who are female (%)","Zambia","2009",49.52974,
"Percentage of students in primary education who are female (%)","Zambia","2010",50.10781,
"Percentage of students in primary education who are female (%)","Zambia","2011",49.63909,
"Percentage of students in primary education who are female (%)","Zambia","2012",49.97305,
"Percentage of students in primary education who are female (%)","Guinea","1999",38.08462,
"Percentage of students in primary education who are female (%)","Guinea","2000",39.82026,
"Percentage of students in primary education who are female (%)","Guinea","2001",41.05395,
"Percentage of students in primary education who are female (%)","Guinea","2002",41.85417,
"Percentage of students in primary education who are female (%)","Guinea","2003",42.67666,
"Percentage of students in primary education who are female (%)","Guinea","2004",43.32641,
"Percentage of students in primary education who are female (%)","Guinea","2005",44.08453,
"Percentage of students in primary education who are female (%)","Guinea","2006",44.81621,
"Percentage of students in primary education who are female (%)","Guinea","2007",45.22834,
"Percentage of students in primary education who are female (%)","Guinea","2008",45.15508,
"Percentage of students in primary education who are female (%)","Guinea","2009",45.26378,
"Percentage of students in primary education who are female (%)","Guinea","2010",44.75541,
"Percentage of students in primary education who are female (%)","Guinea","2011",45.60272,
"Percentage of students in primary education who are female (%)","Guinea","2012",45.351,
"Percentage of students in primary education who are female (%)","South and West Asia","1999",43.61894,
"Percentage of students in primary education who are female (%)","South and West Asia","2000",43.74842,
"Percentage of students in primary education who are female (%)","South and West Asia","2001",43.93327,
"Percentage of students in primary education who are female (%)","South and West Asia","2002",44.25129,
"Percentage of students in primary education who are female (%)","South and West Asia","2003",46.31312,
"Percentage of students in primary education who are female (%)","South and West Asia","2004",46.17391,‡
"Percentage of students in primary education who are female (%)","South and West Asia","2005",46.47304,‡
"Percentage of students in primary education who are female (%)","South and West Asia","2006",46.63859,‡
"Percentage of students in primary education who are female (%)","South and West Asia","2007",46.7921,
"Percentage of students in primary education who are female (%)","South and West Asia","2008",47.2924,
"Percentage of students in primary education who are female (%)","South and West Asia","2009",47.54398,
"Percentage of students in primary education who are female (%)","South and West Asia","2010",47.51258,
"Percentage of students in primary education who are female (%)","South and West Asia","2011",47.71607,
"Percentage of students in primary education who are female (%)","South and West Asia","2012",47.73792,‡
"Percentage of students in primary education who are female (%)","Bangladesh","2005",50.12349,
"Percentage of students in primary education who are female (%)","Bangladesh","2006",50.35432,
"Percentage of students in primary education who are female (%)","Bangladesh","2007",50.74236,
"Percentage of students in primary education who are female (%)","Bangladesh","2008",50.50598,+
"Percentage of students in primary education who are female (%)","Bangladesh","2009",50.17339,+
"Percentage of students in primary education who are female (%)","Bangladesh","2010",50.50598,+
"Percentage of students in primary education who are female (%)","Bangladesh","2011",50.41812,+
"Percentage of students in primary education who are female (%)","Republic of Moldova","1999",49.07739,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2000",48.70635,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2001",48.89769,‡
"Percentage of students in primary education who are female (%)","Republic of Moldova","2002",48.70977,‡
"Percentage of students in primary education who are female (%)","Republic of Moldova","2003",48.68409,‡
"Percentage of students in primary education who are female (%)","Republic of Moldova","2004",48.64588,‡
"Percentage of students in primary education who are female (%)","Republic of Moldova","2005",48.47659,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2006",48.55167,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2007",48.50493,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2008",48.29836,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2009",48.25995,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2010",48.48757,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2011",48.3133,
"Percentage of students in primary education who are female (%)","Republic of Moldova","2012",48.38336,
"Percentage of students in primary education who are female (%)","Timor-Leste","2004",47.07848,
"Percentage of students in primary education who are female (%)","Timor-Leste","2005",46.89386,
"Percentage of students in primary education who are female (%)","Timor-Leste","2008",47.46776,
"Percentage of students in primary education who are female (%)","Timor-Leste","2009",47.56429,
"Percentage of students in primary education who are female (%)","Timor-Leste","2010",47.88444,
"Percentage of students in primary education who are female (%)","Timor-Leste","2011",47.85816,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","1999",48.37692,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2000",48.3825,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2001",48.43009,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2002",48.43369,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2003",48.43566,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2004",48.38068,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2005",48.32739,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2006",48.2757,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2007",48.26329,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2008",48.2649,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2009",48.24692,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2010",48.25078,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2011",48.27198,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2012",48.30904,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","1999",45.10876,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2000",45.18395,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2001",45.37147,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2002",45.47773,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2003",45.64949,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2004",45.91846,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2005",45.97927,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2006",46.10604,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2007",46.36115,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2008",46.6239,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2009",46.92732,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2010",47.18211,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2011",47.44352,
"Percentage of students in primary education who are female (%)","Lao People's Democratic Republic","2012",47.61386,
"Percentage of students in primary education who are female (%)","Tajikistan","1999",47.9483,
"Percentage of students in primary education who are female (%)","Tajikistan","2000",47.4423,
"Percentage of students in primary education who are female (%)","Tajikistan","2001",47.39685,
"Percentage of students in primary education who are female (%)","Tajikistan","2002",48.07609,
"Percentage of students in primary education who are female (%)","Tajikistan","2003",48.02786,
"Percentage of students in primary education who are female (%)","Tajikistan","2004",47.98441,
"Percentage of students in primary education who are female (%)","Tajikistan","2005",48.17149,
"Percentage of students in primary education who are female (%)","Tajikistan","2006",47.9513,
"Percentage of students in primary education who are female (%)","Tajikistan","2007",48.15098,
"Percentage of students in primary education who are female (%)","Tajikistan","2008",48.09801,
"Percentage of students in primary education who are female (%)","Tajikistan","2009",48.11698,
"Percentage of students in primary education who are female (%)","Tajikistan","2010",48.13676,
"Percentage of students in primary education who are female (%)","Tajikistan","2011",48.0276,
"Percentage of students in primary education who are female (%)","Tajikistan","2012",48.18592,
"Percentage of students in primary education who are female (%)","Pakistan","2000",39.13313,‡
"Percentage of students in primary education who are female (%)","Pakistan","2001",39.13313,+
"Percentage of students in primary education who are female (%)","Pakistan","2002",39.13298,+
"Percentage of students in primary education who are female (%)","Pakistan","2003",40.62616,
"Percentage of students in primary education who are female (%)","Pakistan","2004",40.75837,
"Percentage of students in primary education who are female (%)","Pakistan","2005",41.82714,
"Percentage of students in primary education who are female (%)","Pakistan","2006",42.44712,
"Percentage of students in primary education who are female (%)","Pakistan","2007",43.63643,
"Percentage of students in primary education who are female (%)","Pakistan","2008",43.84477,
"Percentage of students in primary education who are female (%)","Pakistan","2009",44.09896,
"Percentage of students in primary education who are female (%)","Pakistan","2010",43.99662,
"Percentage of students in primary education who are female (%)","Pakistan","2011",44.13689,
"Percentage of students in primary education who are female (%)","Pakistan","2012",44.47322,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2000",44.93097,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2001",48.82322,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2002",48.37479,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2003",49.21988,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2005",48.69738,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2008",48.59863,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2009",48.79333,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2010",49.10241,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2011",49.29798,
"Percentage of students in primary education who are female (%)","Equatorial Guinea","2012",49.22796,
"Percentage of students in primary education who are female (%)","Western Asia","1999",45.13275,
"Percentage of students in primary education who are female (%)","Western Asia","2000",45.29471,
"Percentage of students in primary education who are female (%)","Western Asia","2001",45.61555,
"Percentage of students in primary education who are female (%)","Western Asia","2002",45.87192,
"Percentage of students in primary education who are female (%)","Western Asia","2003",46.06007,
"Percentage of students in primary education who are female (%)","Western Asia","2004",46.22771,
"Percentage of students in primary education who are female (%)","Western Asia","2005",46.49253,
"Percentage of students in primary education who are female (%)","Western Asia","2006",46.66462,‡
"Percentage of students in primary education who are female (%)","Western Asia","2007",46.78604,
"Percentage of students in primary education who are female (%)","Western Asia","2008",46.88599,
"Percentage of students in primary education who are female (%)","Western Asia","2009",46.91941,‡
"Percentage of students in primary education who are female (%)","Western Asia","2010",47.01449,
"Percentage of students in primary education who are female (%)","Western Asia","2011",47.03208,
"Percentage of students in primary education who are female (%)","Western Asia","2012",47.06818,
"Percentage of students in primary education who are female (%)","Cayman Islands","1999",46.82761,
"Percentage of students in primary education who are female (%)","Cayman Islands","2000",49.95633,
"Percentage of students in primary education who are female (%)","Cayman Islands","2001",49.0279,
"Percentage of students in primary education who are female (%)","Cayman Islands","2002",49.37133,
"Percentage of students in primary education who are female (%)","Cayman Islands","2004",48.52722,
"Percentage of students in primary education who are female (%)","Cayman Islands","2005",48.39506,
"Percentage of students in primary education who are female (%)","Cayman Islands","2006",48.0497,
"Percentage of students in primary education who are female (%)","Cayman Islands","2007",48.2191,
"Percentage of students in primary education who are female (%)","Cayman Islands","2008",47.85867,
"Percentage of students in primary education who are female (%)","Cayman Islands","2011",50.31368,
"Percentage of students in primary education who are female (%)","Saudi Arabia","2005",49.02806,+
"Percentage of students in primary education who are female (%)","Saudi Arabia","2007",48.76021,+
"Percentage of students in primary education who are female (%)","Saudi Arabia","2008",48.66418,
"Percentage of students in primary education who are female (%)","Saudi Arabia","2009",48.64082,
"Percentage of students in primary education who are female (%)","Saudi Arabia","2010",49.07939,
"Percentage of students in primary education who are female (%)","Saudi Arabia","2011",49.17609,
"Percentage of students in primary education who are female (%)","Saudi Arabia","2012",49.43161,
"Percentage of students in primary education who are female (%)","Saudi Arabia","2013",48.33414,
"Percentage of students in primary education who are female (%)","Nicaragua","1999",49.36257,
"Percentage of students in primary education who are female (%)","Nicaragua","2000",49.4383,
"Percentage of students in primary education who are female (%)","Nicaragua","2001",49.34671,
"Percentage of students in primary education who are female (%)","Nicaragua","2002",48.92131,
"Percentage of students in primary education who are female (%)","Nicaragua","2003",48.73282,
"Percentage of students in primary education who are female (%)","Nicaragua","2004",48.58767,
"Percentage of students in primary education who are female (%)","Nicaragua","2005",48.41639,
"Percentage of students in primary education who are female (%)","Nicaragua","2006",48.40334,
"Percentage of students in primary education who are female (%)","Nicaragua","2007",48.49249,
"Percentage of students in primary education who are female (%)","Nicaragua","2008",48.44045,
"Percentage of students in primary education who are female (%)","Nicaragua","2010",48.47268,
"Percentage of students in primary education who are female (%)","Anguilla","1999",50.22307,
"Percentage of students in primary education who are female (%)","Anguilla","2000",50.2924,
"Percentage of students in primary education who are female (%)","Anguilla","2001",48.89187,
"Percentage of students in primary education who are female (%)","Anguilla","2002",48.98388,
"Percentage of students in primary education who are female (%)","Anguilla","2003",49.68901,
"Percentage of students in primary education who are female (%)","Anguilla","2004",50.03489,
"Percentage of students in primary education who are female (%)","Anguilla","2005",50.79365,
"Percentage of students in primary education who are female (%)","Anguilla","2006",48.9418,
"Percentage of students in primary education who are female (%)","Anguilla","2007",48.58793,
"Percentage of students in primary education who are female (%)","Anguilla","2008",49.25466,
"Percentage of students in primary education who are female (%)","Anguilla","2009",48.61635,
"Percentage of students in primary education who are female (%)","Anguilla","2010",48.64198,
"Percentage of students in primary education who are female (%)","Anguilla","2011",48.60267,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","1999",48.37961,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2000",48.38518,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2001",48.43256,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2002",48.43612,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2003",48.43808,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2004",48.38333,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2005",48.33026,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2006",48.27877,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2007",48.26639,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2008",48.26795,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2009",48.25,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2010",48.25316,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2011",48.27412,
"Percentage of students in primary education who are female (%)","Latin America and the Caribbean","2012",48.31101,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","1999",48.0828,‡
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2000",48.30503,‡
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2001",48.4395,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2002",48.39715,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2003",48.42412,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2004",48.44039,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2005",48.28396,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2006",48.31606,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2007",48.22264,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2008",48.41238,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2009",48.29422,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2010",48.81145,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2011",48.81233,
"Percentage of students in primary education who are female (%)","South-Eastern Asia","2012",48.48616,
"Percentage of students in primary education who are female (%)","Luxembourg","1999",49.22838,
"Percentage of students in primary education who are female (%)","Luxembourg","2000",49.15583,
"Percentage of students in primary education who are female (%)","Luxembourg","2001",48.72843,
"Percentage of students in primary education who are female (%)","Luxembourg","2002",48.61626,
"Percentage of students in primary education who are female (%)","Luxembourg","2003",48.70749,
"Percentage of students in primary education who are female (%)","Luxembourg","2004",48.69809,
"Percentage of students in primary education who are female (%)","Luxembourg","2005",48.77199,
"Percentage of students in primary education who are female (%)","Luxembourg","2006",48.86681,
"Percentage of students in primary education who are female (%)","Luxembourg","2007",48.73276,
"Percentage of students in primary education who are female (%)","Luxembourg","2008",48.95313,
"Percentage of students in primary education who are female (%)","Luxembourg","2010",48.76517,
"Percentage of students in primary education who are female (%)","Luxembourg","2011",48.87889,
"Percentage of students in primary education who are female (%)","British Virgin Islands","1999",48.96627,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2000",49.76644,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2001",49.65766,‡
"Percentage of students in primary education who are female (%)","British Virgin Islands","2002",48.95055,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2003",47.8777,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2004",48.19405,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2005",48.24017,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2006",48.34075,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2007",48.81735,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2009",49.04092,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2010",48.57857,
"Percentage of students in primary education who are female (%)","British Virgin Islands","2011",48.02422,
"Percentage of students in primary education who are female (%)","Georgia","1999",48.73317,
"Percentage of students in primary education who are female (%)","Georgia","2000",48.71829,
"Percentage of students in primary education who are female (%)","Georgia","2001",49.48957,
"Percentage of students in primary education who are female (%)","Georgia","2002",49.61671,
"Percentage of students in primary education who are female (%)","Georgia","2003",48.88424,
"Percentage of students in primary education who are female (%)","Georgia","2004",48.24331,
"Percentage of students in primary education who are female (%)","Georgia","2005",48.28722,
"Percentage of students in primary education who are female (%)","Georgia","2006",48.83848,
"Percentage of students in primary education who are female (%)","Georgia","2007",47.16105,
"Percentage of students in primary education who are female (%)","Georgia","2008",47.03002,
"Percentage of students in primary education who are female (%)","Georgia","2009",46.9209,
"Percentage of students in primary education who are female (%)","Georgia","2010",47.06731,
"Percentage of students in primary education who are female (%)","Georgia","2011",47.03701,
"Percentage of students in primary education who are female (%)","Georgia","2012",46.66469,
"Percentage of students in primary education who are female (%)","Bosnia and Herzegovina","2007",48.77314,
"Percentage of students in primary education who are female (%)","Bosnia and Herzegovina","2008",48.66835,
"Percentage of students in primary education who are female (%)","Bosnia and Herzegovina","2009",48.9113,
"Percentage of students in primary education who are female (%)","Bosnia and Herzegovina","2010",48.8592,
"Percentage of students in primary education who are female (%)","Bosnia and Herzegovina","2011",48.63383,
"Percentage of students in primary education who are female (%)","Bosnia and Herzegovina","2012",48.63102,
"Percentage of students in primary education who are female (%)","Italy","1999",48.47263,
"Percentage of students in primary education who are female (%)","Italy","2000",48.62412,
"Percentage of students in primary education who are female (%)","Italy","2001",48.47027,
"Percentage of students in primary education who are female (%)","Italy","2002",48.1449,
"Percentage of students in primary education who are female (%)","Italy","2003",48.40725,
"Percentage of students in primary education who are female (%)","Italy","2004",48.44501,
"Percentage of students in primary education who are female (%)","Italy","2005",48.31821,
"Percentage of students in primary education who are female (%)","Italy","2006",48.31557,
"Percentage of students in primary education who are female (%)","Italy","2007",48.31846,
"Percentage of students in primary education who are female (%)","Italy","2008",48.32371,
"Percentage of students in primary education who are female (%)","Italy","2009",48.33819,
"Percentage of students in primary education who are female (%)","Italy","2010",48.38446,
"Percentage of students in primary education who are female (%)","Italy","2011",48.31873,
"Percentage of students in primary education who are female (%)","Romania","1999",48.51363,
"Percentage of students in primary education who are female (%)","Romania","2000",48.4629,
"Percentage of students in primary education who are female (%)","Romania","2001",48.34632,
"Percentage of students in primary education who are female (%)","Romania","2002",48.28652,
"Percentage of students in primary education who are female (%)","Romania","2003",48.26339,
"Percentage of students in primary education who are female (%)","Romania","2004",48.34908,
"Percentage of students in primary education who are female (%)","Romania","2005",48.37158,
"Percentage of students in primary education who are female (%)","Romania","2006",48.43923,
"Percentage of students in primary education who are female (%)","Romania","2007",48.48507,
"Percentage of students in primary education who are female (%)","Romania","2008",48.30965,
"Percentage of students in primary education who are female (%)","Romania","2009",48.36317,
"Percentage of students in primary education who are female (%)","Romania","2010",48.32648,
"Percentage of students in primary education who are female (%)","Romania","2011",48.26069,
"Percentage of students in primary education who are female (%)","Romania","2012",48.23052,
"Percentage of students in primary education who are female (%)","Eastern Asia","1999",47.6188,‡
"Percentage of students in primary education who are female (%)","Eastern Asia","2000",47.60198,‡
"Percentage of students in primary education who are female (%)","Eastern Asia","2001",47.58863,
"Percentage of students in primary education who are female (%)","Eastern Asia","2002",47.34308,
"Percentage of students in primary education who are female (%)","Eastern Asia","2003",47.19957,
"Percentage of students in primary education who are female (%)","Eastern Asia","2004",47.09357,‡
"Percentage of students in primary education who are female (%)","Eastern Asia","2005",46.98867,‡
"Percentage of students in primary education who are female (%)","Eastern Asia","2006",46.83452,
"Percentage of students in primary education who are female (%)","Eastern Asia","2007",46.69163,
"Percentage of students in primary education who are female (%)","Eastern Asia","2008",46.53896,
"Percentage of students in primary education who are female (%)","Eastern Asia","2009",46.43436,
"Percentage of students in primary education who are female (%)","Eastern Asia","2010",46.32409,
"Percentage of students in primary education who are female (%)","Eastern Asia","2011",46.27971,
"Percentage of students in primary education who are female (%)","Eastern Asia","2012",46.28786,
"Percentage of students in primary education who are female (%)","Israel","1999",48.54853,
"Percentage of students in primary education who are female (%)","Israel","2000",48.5516,
"Percentage of students in primary education who are female (%)","Israel","2001",48.69253,
"Percentage of students in primary education who are female (%)","Israel","2002",48.66538,
"Percentage of students in primary education who are female (%)","Israel","2003",48.65281,
"Percentage of students in primary education who are female (%)","Israel","2004",48.72566,
"Percentage of students in primary education who are female (%)","Israel","2005",48.79162,
"Percentage of students in primary education who are female (%)","Israel","2006",48.86269,
"Percentage of students in primary education who are female (%)","Israel","2007",48.873,
"Percentage of students in primary education who are female (%)","Israel","2008",48.82157,
"Percentage of students in primary education who are female (%)","Israel","2009",48.79811,
"Percentage of students in primary education who are female (%)","Israel","2010",48.78763,
"Percentage of students in primary education who are female (%)","Israel","2011",48.80466,
"Percentage of students in primary education who are female (%)","Hungary","1999",48.40175,
"Percentage of students in primary education who are female (%)","Hungary","2000",48.43796,
"Percentage of students in primary education who are female (%)","Hungary","2001",48.44477,
"Percentage of students in primary education who are female (%)","Hungary","2002",48.44925,
"Percentage of students in primary education who are female (%)","Hungary","2003",48.48614,
"Percentage of students in primary education who are female (%)","Hungary","2004",48.44361,
"Percentage of students in primary education who are female (%)","Hungary","2005",48.27539,
"Percentage of students in primary education who are female (%)","Hungary","2006",48.28764,
"Percentage of students in primary education who are female (%)","Hungary","2007",48.24145,
"Percentage of students in primary education who are female (%)","Hungary","2008",48.31831,
"Percentage of students in primary education who are female (%)","Hungary","2009",48.39439,
"Percentage of students in primary education who are female (%)","Hungary","2010",48.41289,
"Percentage of students in primary education who are female (%)","Hungary","2011",48.45125,
"Percentage of students in primary education who are female (%)","Hungary","2012",48.411,
"Percentage of students in primary education who are female (%)","Puerto Rico","2009",48.93116,
"Percentage of students in primary education who are female (%)","Puerto Rico","2010",48.78097,
"Percentage of students in primary education who are female (%)","Puerto Rico","2011",48.79449,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","1999",47.37917,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2000",47.52638,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2001",47.59513,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2002",47.75734,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2003",47.89377,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2004",47.99034,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2005",48.19312,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2006",48.24219,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2007",48.35899,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2008",48.44106,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2009",48.43066,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2010",48.49235,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2011",48.46139,
"Percentage of students in primary education who are female (%)","Iran (Islamic Republic of)","2012",48.49117,
"Percentage of students in primary education who are female (%)","South Africa","1999",49.09614,
